,Species,AssociatedMedia,UnitID
507,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2504_d.JPG,19N2504_d.jpg
508,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2510_d.JPG,19N2510_d.jpg
509,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2512_d.JPG,19N2512_d.jpg
510,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2528_d.JPG,19N2528_d.jpg
511,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2529_d.JPG,19N2529_d.jpg
512,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2530_d.JPG,19N2530_d.jpg
513,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2541_d.JPG,19N2541_d.jpg
514,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2549_d.JPG,19N2549_d.jpg
515,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2556_d.JPG,19N2556_d.jpg
516,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2568_d.JPG,19N2568_d.jpg
517,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2572_d.JPG,19N2572_d.jpg
518,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2573_d.JPG,19N2573_d.jpg
519,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2575_d.JPG,19N2575_d.jpg
520,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2584_d.JPG,19N2584_d.jpg
521,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2601_d.JPG,19N2601_d.jpg
522,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2602_d.JPG,19N2602_d.jpg
523,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2605_d.JPG,19N2605_d.jpg
524,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2608_d.JPG,19N2608_d.jpg
525,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2609_d.JPG,19N2609_d.jpg
526,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2611_d.JPG,19N2611_d.jpg
527,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2612_d.JPG,19N2612_d.jpg
528,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2617_d.JPG,19N2617_d.jpg
529,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2620_d.JPG,19N2620_d.jpg
530,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2621_d.JPG,19N2621_d.jpg
531,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2623_d.JPG,19N2623_d.jpg
532,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2624_d.JPG,19N2624_d.jpg
533,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2626_d.JPG,19N2626_d.jpg
534,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2629_d.JPG,19N2629_d.jpg
535,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2631_d.JPG,19N2631_d.jpg
536,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2632_d.JPG,19N2632_d.jpg
537,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2634_d.JPG,19N2634_d.jpg
538,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2635_d.JPG,19N2635_d.jpg
539,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2636_d.JPG,19N2636_d.jpg
540,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2637_d.JPG,19N2637_d.jpg
541,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2638_d.JPG,19N2638_d.jpg
542,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2639_d.JPG,19N2639_d.jpg
543,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2640_d.JPG,19N2640_d.jpg
544,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2641_d.JPG,19N2641_d.jpg
545,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2643_d.JPG,19N2643_d.jpg
546,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2644_d.JPG,19N2644_d.jpg
547,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2646_d.JPG,19N2646_d.jpg
548,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2649_d.JPG,19N2649_d.jpg
549,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2650_d.JPG,19N2650_d.jpg
550,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2651_d.JPG,19N2651_d.jpg
551,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2653_d.JPG,19N2653_d.jpg
552,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2655_d.JPG,19N2655_d.jpg
553,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2656_d.JPG,19N2656_d.jpg
554,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2658_d.JPG,19N2658_d.jpg
555,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2661_d.JPG,19N2661_d.jpg
556,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2662_d.JPG,19N2662_d.jpg
557,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2666_d.JPG,19N2666_d.jpg
558,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2671_d.JPG,19N2671_d.jpg
559,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2672_d.JPG,19N2672_d.jpg
560,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2682_d.JPG,19N2682_d.jpg
561,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2684_d.JPG,19N2684_d.jpg
562,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2688_d.JPG,19N2688_d.jpg
563,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2689_d.JPG,19N2689_d.jpg
564,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2692_d.JPG,19N2692_d.jpg
565,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2695_d.JPG,19N2695_d.jpg
566,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2699_d.JPG,19N2699_d.jpg
567,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2702_d.JPG,19N2702_d.jpg
568,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2703_d.JPG,19N2703_d.jpg
569,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2704_d.JPG,19N2704_d.jpg
570,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2707_d.JPG,19N2707_d.jpg
571,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2710_d.JPG,19N2710_d.jpg
572,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2717_d.JPG,19N2717_d.jpg
573,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2718_d.JPG,19N2718_d.jpg
574,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2723_d.JPG,19N2723_d.jpg
575,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2725_d.JPG,19N2725_d.jpg
576,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2748_d.JPG,19N2748_d.jpg
577,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2775_d.JPG,19N2775_d.jpg
578,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2783_d.JPG,19N2783_d.jpg
579,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2784_d.JPG,19N2784_d.jpg
580,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/19N2910_d.JPG,19N2910_d.jpg
581,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/20N0607_d.JPG,20N0607_d.jpg
582,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/20N0609_d.JPG,20N0609_d.jpg
583,Heliconius erato ssp. lativitta,https://zenodo.org/record/4288311/files/20N0610_d.JPG,20N0610_d.jpg
584,Heliconius erato ssp. hydara,https://zenodo.org/record/2684906/files/CAM008215_d.JPG,CAM008215_d.jpg
585,Heliconius erato ssp. lativitta,https://zenodo.org/record/2550097/files/CAM011441_d.JPG,CAM011441_d.jpg
586,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016045_d.JPG,CAM016045_d.jpg
587,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM016045_d.JPG,CAM016045_d.jpg
588,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM016046_d.JPG,CAM016046_d.jpg
589,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016046_d.JPG,CAM016046_d.jpg
590,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM016047_d.JPG,CAM016047_d.jpg
591,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016047_d.JPG,CAM016047_d.jpg
592,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016048_d.JPG,CAM016048_d.jpg
593,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM016048_d.JPG,CAM016048_d.jpg
594,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM016539_d.JPG,CAM016539_d.jpg
595,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM016539_d.JPG,CAM016539_d.jpg
596,Heliconius erato ssp. lativitta,https://zenodo.org/record/4153502/files/CAM016553_d.JPG,CAM016553_d.jpg
597,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM016554_d.JPG,CAM016554_d.jpg
598,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM016554_d.JPG,CAM016554_d.jpg
599,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM016555_d.JPG,CAM016555_d.jpg
600,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM016555_d.JPG,CAM016555_d.jpg
601,Heliconius erato ssp. lativitta,https://zenodo.org/record/4153502/files/CAM016556_d.JPG,CAM016556_d.jpg
602,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM016558_d.JPG,CAM016558_d.jpg
603,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM016558_d.JPG,CAM016558_d.jpg
604,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM016561_d.JPG,CAM016561_d.jpg
605,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM016561_d.JPG,CAM016561_d.jpg
606,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM016563_d.JPG,CAM016563_d.jpg
607,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM016563_d.JPG,CAM016563_d.jpg
608,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM016564_d.JPG,CAM016564_d.jpg
609,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM016564_d.JPG,CAM016564_d.jpg
610,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM016565_d.JPG,CAM016565_d.jpg
611,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM016565_d.JPG,CAM016565_d.jpg
612,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM016637_d.JPG,CAM016637_d.jpg
613,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016637_d.JPG,CAM016637_d.jpg
614,Heliconius erato ssp. notabilis,https://zenodo.org/record/4153502/files/CAM016702_d.JPG,CAM016702_d.jpg
615,Heliconius erato ssp. notabilis,https://zenodo.org/record/4153502/files/CAM016703_d.JPG,CAM016703_d.jpg
616,Heliconius erato ssp. notabilis,https://zenodo.org/record/4153502/files/CAM016704_d.JPG,CAM016704_d.jpg
617,Heliconius erato ssp. notabilis,https://zenodo.org/record/4153502/files/CAM016705_d.JPG,CAM016705_d.jpg
618,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM016706_d.JPG,CAM016706_d.jpg
619,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016706_d.JPG,CAM016706_d.jpg
620,Heliconius erato ssp. notabilis,https://zenodo.org/record/4153502/files/CAM016707_d.JPG,CAM016707_d.jpg
621,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM016708_d.JPG,CAM016708_d.jpg
622,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016708_d.JPG,CAM016708_d.jpg
623,Heliconius erato ssp. notabilis,https://zenodo.org/record/4153502/files/CAM016709_d.JPG,CAM016709_d.jpg
624,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016710_d.JPG,CAM016710_d.jpg
625,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM016710_d.JPG,CAM016710_d.jpg
626,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM016711_d.JPG,CAM016711_d.jpg
627,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016711_d.JPG,CAM016711_d.jpg
628,Heliconius erato ssp. notabilis,https://zenodo.org/record/4153502/files/CAM016712_d.JPG,CAM016712_d.jpg
629,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016713_d.JPG,CAM016713_d.jpg
630,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM016713_d.JPG,CAM016713_d.jpg
631,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016872_d.JPG,CAM016872_d.jpg
632,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM016872_d.JPG,CAM016872_d.jpg
633,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016873_d.JPG,CAM016873_d.jpg
634,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM016873_d.JPG,CAM016873_d.jpg
635,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016875_d.JPG,CAM016875_d.jpg
636,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM016875_d.JPG,CAM016875_d.jpg
637,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM016876_d.JPG,CAM016876_d.jpg
638,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016876_d.JPG,CAM016876_d.jpg
639,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM016877_d.JPG,CAM016877_d.jpg
640,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016877_d.JPG,CAM016877_d.jpg
641,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016879_d.JPG,CAM016879_d.jpg
642,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM016879_d.JPG,CAM016879_d.jpg
643,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016881_d.JPG,CAM016881_d.jpg
644,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM016881_d.JPG,CAM016881_d.jpg
645,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM016882_d.JPG,CAM016882_d.jpg
646,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016882_d.JPG,CAM016882_d.jpg
647,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM016883_d.JPG,CAM016883_d.jpg
648,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016883_d.JPG,CAM016883_d.jpg
649,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016885_d.JPG,CAM016885_d.jpg
650,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM016885_d.JPG,CAM016885_d.jpg
651,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016886_d.JPG,CAM016886_d.jpg
652,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM016898_d.JPG,CAM016898_d.jpg
653,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016898_d.JPG,CAM016898_d.jpg
654,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM016899_d.JPG,CAM016899_d.jpg
655,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016899_d.JPG,CAM016899_d.jpg
656,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016900_d.JPG,CAM016900_d.jpg
657,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM016900_d.JPG,CAM016900_d.jpg
658,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM016901_d.JPG,CAM016901_d.jpg
659,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM016901_d.JPG,CAM016901_d.jpg
660,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM017079_d.JPG,CAM017079_d.jpg
661,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM017079_d.JPG,CAM017079_d.jpg
662,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM017082_d.JPG,CAM017082_d.jpg
663,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM017082_d.JPG,CAM017082_d.jpg
664,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM017086_d.JPG,CAM017086_d.jpg
665,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM017086_d.JPG,CAM017086_d.jpg
666,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM017166_d.JPG,CAM017166_d.jpg
667,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM017166_d.JPG,CAM017166_d.jpg
668,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM017167_d.JPG,CAM017167_d.jpg
669,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM017167_d.JPG,CAM017167_d.jpg
670,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM017168_d.JPG,CAM017168_d.jpg
671,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM017168_d.JPG,CAM017168_d.jpg
672,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM017169_d.JPG,CAM017169_d.jpg
673,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM017169_d.JPG,CAM017169_d.jpg
674,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM017170_d.JPG,CAM017170_d.jpg
675,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM017170_d.JPG,CAM017170_d.jpg
676,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM017171_d.JPG,CAM017171_d.jpg
677,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM017171_d.JPG,CAM017171_d.jpg
678,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM017284_d.JPG,CAM017284_d.jpg
679,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM017284_d.JPG,CAM017284_d.jpg
680,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM017320_d.JPG,CAM017320_d.jpg
681,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM017320_d.JPG,CAM017320_d.jpg
682,Heliconius erato ssp. notabilis,https://zenodo.org/record/1247307/files/CAM017342_d.JPG,CAM017342_d.jpg
683,Heliconius erato ssp. notabilis,https://zenodo.org/record/3082688/files/CAM017342_d.JPG,CAM017342_d.jpg
684,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM017395_d.JPG,CAM017395_d.jpg
685,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM017395_d.JPG,CAM017395_d.jpg
686,Heliconius erato ssp. lativitta,https://zenodo.org/record/4153502/files/CAM017396_d.JPG,CAM017396_d.jpg
687,Heliconius erato ssp. lativitta,https://zenodo.org/record/4153502/files/CAM017397_d.JPG,CAM017397_d.jpg
688,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM017399_d.JPG,CAM017399_d.jpg
689,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM017399_d.JPG,CAM017399_d.jpg
690,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM017413_d.JPG,CAM017413_d.jpg
691,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM017413_d.JPG,CAM017413_d.jpg
692,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM017414_d.JPG,CAM017414_d.jpg
693,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM017414_d.JPG,CAM017414_d.jpg
694,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM017415_d.JPG,CAM017415_d.jpg
695,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM017415_d.JPG,CAM017415_d.jpg
696,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM017416_d.JPG,CAM017416_d.jpg
697,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM017416_d.JPG,CAM017416_d.jpg
698,Heliconius erato ssp. lativitta,https://zenodo.org/record/1247307/files/CAM017428_d.JPG,CAM017428_d.jpg
699,Heliconius erato ssp. lativitta,https://zenodo.org/record/3082688/files/CAM017428_d.JPG,CAM017428_d.jpg
701,Heliconius erato ssp. lativitta,https://zenodo.org/record/2702457/files/CAM020769_d.jpg,CAM020769_d.jpg
702,Heliconius erato ssp. lativitta,https://zenodo.org/record/2702457/files/CAM020796_d.jpg,CAM020796_d.jpg
704,Heliconius erato ssp. lativitta,https://zenodo.org/record/2702457/files/CAM020797_d.jpg,CAM020797_d.jpg
706,Heliconius erato ssp. lativitta,https://zenodo.org/record/2702457/files/CAM020798_d.jpg,CAM020798_d.jpg
708,Heliconius erato ssp. lativitta,https://zenodo.org/record/2702457/files/CAM020799_d.jpg,CAM020799_d.jpg
710,Heliconius erato ssp. lativitta,https://zenodo.org/record/2813153/files/CAM020840_d.JPG,CAM020840_d.jpg
711,Heliconius erato ssp. notabilis,https://zenodo.org/record/4289223/files/CAM028506_d.JPG,CAM028506_d.jpg
712,Heliconius erato ssp. dignus,https://zenodo.org/record/2707828/files/CAM040015_d.JPG,CAM040015_d.jpg
713,Heliconius erato ssp. dignus,https://zenodo.org/record/2707828/files/CAM040016_d.JPG,CAM040016_d.jpg
714,Heliconius erato ssp. dignus,https://zenodo.org/record/2707828/files/CAM040017_d.JPG,CAM040017_d.jpg
715,Heliconius erato ssp. dignus,https://zenodo.org/record/2707828/files/CAM040018_d.JPG,CAM040018_d.jpg
716,Heliconius erato ssp. lativitta,https://zenodo.org/record/2707828/files/CAM040024_d.JPG,CAM040024_d.jpg
717,Heliconius erato ssp. lativitta,https://zenodo.org/record/2707828/files/CAM040025_d.JPG,CAM040025_d.jpg
718,Heliconius erato ssp. lativitta,https://zenodo.org/record/2707828/files/CAM040026_d.JPG,CAM040026_d.jpg
719,Heliconius erato ssp. lativitta,https://zenodo.org/record/2707828/files/CAM040027_d.JPG,CAM040027_d.jpg
720,Heliconius erato ssp. dignus,https://zenodo.org/record/2707828/files/CAM040038_d.JPG,CAM040038_d.jpg
721,Heliconius erato ssp. dignus,https://zenodo.org/record/2707828/files/CAM040039_d.JPG,CAM040039_d.jpg
722,Heliconius erato ssp. dignus,https://zenodo.org/record/2707828/files/CAM040040_d.JPG,CAM040040_d.jpg
723,Heliconius erato ssp. dignus,https://zenodo.org/record/2707828/files/CAM040041_d.JPG,CAM040041_d.jpg
724,Heliconius erato ssp. dignus,https://zenodo.org/record/2707828/files/CAM040042_d.JPG,CAM040042_d.jpg
725,Heliconius erato ssp. dignus,https://zenodo.org/record/2707828/files/CAM040066_d.JPG,CAM040066_d.jpg
726,Heliconius erato ssp. dignus,https://zenodo.org/record/2707828/files/CAM040077_d.JPG,CAM040077_d.jpg
727,Heliconius erato ssp. dignus,https://zenodo.org/record/2707828/files/CAM040078_d.JPG,CAM040078_d.jpg
728,Heliconius erato ssp. dignus,https://zenodo.org/record/2707828/files/CAM040101_d.JPG,CAM040101_d.jpg
729,Heliconius erato ssp. dignus,https://zenodo.org/record/2707828/files/CAM040102_d.JPG,CAM040102_d.jpg
730,Heliconius erato ssp. dignus,https://zenodo.org/record/2707828/files/CAM040103_d.JPG,CAM040103_d.jpg
731,Heliconius erato ssp. dignus,https://zenodo.org/record/2707828/files/CAM040105_d.JPG,CAM040105_d.jpg
732,Heliconius erato ssp. dignus,https://zenodo.org/record/2707828/files/CAM040106_d.JPG,CAM040106_d.jpg
733,Heliconius erato ssp. dignus,https://zenodo.org/record/2707828/files/CAM040108_d.JPG,CAM040108_d.jpg
734,Heliconius erato ssp. dignus,https://zenodo.org/record/2707828/files/CAM040111_d.JPG,CAM040111_d.jpg
735,Heliconius erato ssp. dignus,https://zenodo.org/record/2707828/files/CAM040112_d.JPG,CAM040112_d.jpg
736,Heliconius erato ssp. dignus,https://zenodo.org/record/2707828/files/CAM040113_d.JPG,CAM040113_d.jpg
737,Heliconius erato ssp. dignus,https://zenodo.org/record/2707828/files/CAM040114_d.JPG,CAM040114_d.jpg
738,Heliconius erato ssp. lativitta,https://zenodo.org/record/2707828/files/CAM040119_d.JPG,CAM040119_d.jpg
739,Heliconius erato ssp. lativitta,https://zenodo.org/record/2707828/files/CAM040120_d.JPG,CAM040120_d.jpg
740,Heliconius erato ssp. lativitta,https://zenodo.org/record/2707828/files/CAM040121_d.JPG,CAM040121_d.jpg
741,Heliconius erato ssp. lativitta,https://zenodo.org/record/2707828/files/CAM040122_d.JPG,CAM040122_d.jpg
742,Heliconius erato ssp. lativitta,https://zenodo.org/record/2707828/files/CAM040123_d.JPG,CAM040123_d.jpg
743,Heliconius erato ssp. lativitta,https://zenodo.org/record/2707828/files/CAM040124_d.JPG,CAM040124_d.jpg
744,Heliconius erato ssp. lativitta,https://zenodo.org/record/2707828/files/CAM040125_d.JPG,CAM040125_d.jpg
745,Heliconius erato ssp. lativitta,https://zenodo.org/record/2707828/files/CAM040127_d.JPG,CAM040127_d.jpg
746,Heliconius erato ssp. lativitta,https://zenodo.org/record/2707828/files/CAM040128_d.JPG,CAM040128_d.jpg
747,Heliconius erato ssp. lativitta,https://zenodo.org/record/2707828/files/CAM040130_d.JPG,CAM040130_d.jpg
748,Heliconius erato ssp. lativitta,https://zenodo.org/record/2707828/files/CAM040131_d.JPG,CAM040131_d.jpg
749,Heliconius erato ssp. lativitta,https://zenodo.org/record/2707828/files/CAM040133_d.JPG,CAM040133_d.jpg
750,Heliconius erato ssp. lativitta,https://zenodo.org/record/2707828/files/CAM040134_d.JPG,CAM040134_d.jpg
